URL,Title,Selection,Folder,Timestamp,Tags
https://benjamintodd.substack.com/p/teaching-ai-to-reason-this-years?isFreemail=true&post_id=156962731&publication_id=2577442&r=1o9kun&triedRedirect=true,Teaching AI to reason: this year's most important story,,Starred,1739348802,"[""ai""]"
https://paulgraham.com/conformism.html,The Four Quadrants of Conformism,,Starred,1739075512,"[""people""]"
https://www.lesswrong.com/posts/KFJ2LFogYqzfGB3uX/how-ai-takeover-might-happen-in-2-years,How AI Takeover Might Happen in 2 Years — LessWrong,,Starred,1739050771,"[""ai"", ""fiction""]"
https://www.briantimar.com/notes/mimetic/mimetic,mimetic,"I suspect I’m not the only one who’s felt this trapping effect in physics. Some theorists seem to work primarily on fad topics inherited from other prominent departments (ever heard of dynamical quantum phase transitions?). That’s not to say these research areas aren’t valuable, beautiful, or profound — but I’m wary of the process that pulls people into them. Among experimentalists, it’s not hard to find graduate students who can tell you every detail about how a particular machine operates, and almost nothing about why it should be built. Again, if they’re enjoying the process, more power to them. My point is that they’re driven in part by mimetic forces, and for people with a certain psychological weakness, this can lead to purposeless toil. I know what this feels like, and it terrifies me.",Starred,1739014504,"[""odyssey"", ""favourites""]"
https://inferencemagazine.substack.com/p/agi-is-an-engineering-problem,AGI is an Engineering Problem,,Starred,1738938775,"[""ai""]"
https://www.overcomingbias.com/p/this-is-the-dream-timehtml,This is the Dream Time,,Starred,1738919607,"[""odyssey"", ""work""]"
https://map.simonsarris.com/p/the-most-precious-resource-is-agency,The Most Precious Resource is Agency,,Starred,1738919600,"[""odyssey"", ""optimisation""]"
https://www.benkuhn.net/wireless/,Wireless is a trap,,Starred,1738613169,"[""optimisation""]"
https://www.lesswrong.com/posts/WSNnKcKCYAffcnrt2/ten-people-on-the-inside,Ten people on the inside — LessWrong,,Starred,1738594114,"[""ai""]"
https://www.lesswrong.com/posts/fbfujF7foACS5aJSL/catastrophe-through-chaos,Catastrophe through Chaos — LessWrong,,Starred,1738428445,"[""ai""]"
https://www.lesswrong.com/posts/MEfhRvpKPadJLTuTk/some-articles-in-international-security-that-i-enjoyed,Some articles in “International Security” that I enjoyed — LessWrong,,Starred,1738411350,"[""ai"", ""other""]"
https://redwoodresearch.substack.com/p/takeaways-from-sketching-a-control,Takeaways from sketching a control safety case,,Starred,1738269949,"[""ai""]"
https://www.benkuhn.net/conviction/,No one can teach you to have conviction,,Starred,1738239892,"[""work""]"
https://www.lesswrong.com/posts/8vgi3fBWPFDLBBcAx/planning-for-extreme-ai-risks,Planning for Extreme AI Risks — LessWrong,,Starred,1738180608,"[""ai""]"
https://forum.effectivealtruism.org/posts/JN3kHaiosmdA7kgNY/the-game-board-has-been-flipped-now-is-a-good-time-to,The Game Board has been Flipped: Now is a good time to rethink what you’re doing — EA Forum,,Starred,1738142211,"[""ai"", ""ea"", ""careers""]"
https://blog.nelhage.com/post/personal-software-with-claude/,Building personal software with Claude,,Starred,1738090452,"[""ai"", ""coding""]"
https://www.transformernews.ai/p/unravelling-the-stargate-spin?r=1o9kun&utm_medium=email,Unravelling the Stargate spin,,Starred,1737897075,"[""ai""]"
https://dynomight.substack.com/p/ranking?isFreemail=true&post_id=155534981&publication_id=327510&r=1o9kun&triedRedirect=true&utm_campaign=email-post-title&utm_medium=email&utm_source=post-email-title,Algorithmic ranking is unfairly maligned,,Starred,1737896857,"[""ai""]"
https://www.transformernews.ai/p/the-way-we-evaluate-ai-model-safety?r=1o9kun&utm_medium=email,The way we evaluate AI model safety might be about to break,,Starred,1737896325,"[""ai""]"
https://www.transformernews.ai/p/does-elon-still-care-about-ai-safety?r=1o9kun&utm_medium=email,Does Elon still care about AI safety?,,Starred,1737896062,"[""ai""]"
https://www.lesswrong.com/posts/8wBN8cdNAv3c7vt6p/the-case-against-ai-control-research,The Case Against AI Control Research — LessWrong,,Starred,1737516494,"[""ai""]"
https://www.oneusefulthing.org/p/prophecies-of-the-flood,Prophecies of the Flood,,Starred,1737367038,"[""ai""]"
https://press.asimov.com/articles/gentle-romance,The Gentle Romance,,Unread,1737317979,[]
https://paulgraham.com/vb.html,Life is Short,,Starred,1737286859,"[""favourites"", ""optimisation""]"
https://www.benkuhn.net/impatient/,Be impatient,,Starred,1740431020,"[""optimisation""]"
https://blog.samaltman.com/how-to-be-successful,How To Be Successful,,Starred,1737286852,"[""favourites"", ""work"", ""optimisation""]"
https://mindingourway.com/rest-in-motion/,Rest in motion,,Unread,1737286850,[]
https://gwern.net/longevity,Life Extension Cost-Benefits · Gwern.net,,Unread,1737285570,[]
https://www.transformernews.ai/p/ais-big-infrastructure-week?publication_id=1688188&utm_campaign=email-post-title&r=1o9kun&utm_medium=email,AI’s big infrastructure week,,Starred,1737283241,"[""ai""]"
https://inferencemagazine.substack.com/p/agi-is-an-engineering-problem?isFreemail=true&post_id=155012365&publication_id=3355038&r=1o9kun&triedRedirect=true&utm_campaign=email-post-title&utm_medium=email&utm_source=post-email-title,AGI is an Engineering Problem,,Starred,1737283217,"[""ai""]"
https://inferencemagazine.substack.com/p/how-much-economic-growth-from-ai?isFreemail=true&post_id=155018281&publication_id=3355038&r=1o9kun&triedRedirect=true&utm_campaign=email-post-title&utm_medium=email&utm_source=post-email-title,"How much economic growth from AI should we expect, how soon?",,Unread,1737283206,[]
https://www.benkuhn.net/bigco/,Small company or big company?,,Starred,1737024676,"[""careers"", ""work""]"
https://www.benkuhn.net/weeklyessays/,My favorite essays of life advice,,Unread,1737024640,[]
https://www.benkuhn.net/grad/,Grad school is worse for public health than STDs,,Starred,1736940986,"[""ea"", ""careers""]"
https://www.benkuhn.net/11/,The unreasonable effectiveness of one-on-ones,,Starred,1736889095,"[""optimisation"", ""people""]"
https://benjamintodd.substack.com/p/how-quickly-could-robots-scale-up,How quickly could robots scale up?,,Starred,1736867693,"[""ai""]"
http://togelius.blogspot.com/2018/05/empiricism-and-limits-of-gradient.html,Empiricism and the limits of gradient descent,,Unread,1736939991,[]
https://transformer-circuits.pub/2024/model-diffing/index.html,Stage-Wise Model Diffing,,Starred,1736712830,"[""ai"", ""interp""]"
https://ninapanickssery.substack.com/p/tools-i-use-for-side-projects,Tools I use for side projects,,Starred,1736632190,"[""ai"", ""coding""]"
https://www.transformernews.ai/p/scott-wiener-gears-up-for-round-2?publication_id=1688188&utm_campaign=email-post-title&r=1o9kun&utm_medium=email,Scott Wiener gears up for round 2,,Starred,1736529940,"[""ai""]"
https://lukedrago.substack.com/p/the-intelligence-curse,The Intelligence Curse,,Starred,1736518384,"[""ai""]"
https://www.benkuhn.net/abyss/,Staring into the abyss as a core life skill,,Starred,1736518229,"[""favourites"", ""people"", ""optimisation""]"
https://darioamodei.com/machines-of-loving-grace,Dario Amodei — Machines of Loving Grace,,Starred,1736518217,"[""favourites"", ""ai""]"
https://www.lesswrong.com/posts/i3b9uQfjJjJkwZF4f/tips-on-empirical-research-slides,Tips On Empirical Research Slides — LessWrong,,Starred,1736376203,"[""research""]"
https://www.lesswrong.com/posts/QxJFjqT6oFY3jo47s/ai-safety-as-a-yc-startup-1,AI Safety as a YC Startup — LessWrong,,Starred,1736356271,"[""ai"", ""work""]"
https://herbiebradley.substack.com/p/ai-strategy-for-a-new-american-president?isFreemail=true&post_id=151323352&publication_id=3060438&r=1o9kun&triedRedirect=true&utm_campaign=1688188&utm_medium=email&utm_source=cross-post,AI Strategy for a New American President,,Unread,1736351056,[]
https://www.benkuhn.net/lux/,Your room can be as bright as the outdoors,,Starred,1736206563,"[""optimisation""]"
https://lewishammond.com/2024/12/29/advice-for-doing-a-phd-in-ai-safety/,Advice (for doing a PhD (in AI (Safety))),"As noted further above, most the advice above is selected from the resources linked below (the list is in no particular order):",Starred,1736085211,"[""ai"", ""careers""]"
https://www.givingwhatwecan.org/blog/taking-the-10-pledge-as-a-student,Why I took the 🔸10% Pledge before earning an income,,Starred,1736032756,"[""ea""]"
https://www.givingwhatwecan.org/blog/how-i-moved-from-donating-3-to-a-10-pledge,How I moved from donating 3% to a 10% Pledge,,Starred,1736032751,"[""ea""]"
https://www.givingwhatwecan.org/why-pledge,Want to increase the impact of your donations? Take a giving pledge.,,Starred,1736032745,"[""ea""]"
https://www.lesswrong.com/posts/tHiB8jLocbPLagYDZ/the-online-sports-gambling-experiment-has-failed,The Online Sports Gambling Experiment Has Failed — LessWrong,,Starred,1735948611,"[""money""]"
https://www.transformernews.ai/p/transformer-weekly-jan-3,Transformer Weekly — Jan 3,,Starred,1735941520,"[""ai""]"
https://www.astralcodexten.com/p/its-still-easier-to-imagine-the-end,It's Still Easier To Imagine The End Of The World Than The End Of Capitalism,,Starred,1735826787,"[""ai""]"
